"","Gene 1","Gene 2","Gene 3","Gene 4","Gene 5","Gene 6","Gene 7","Gene 8","Gene 9","Gene 10","Gene 11","Gene 12","Gene 13","Gene 14","Gene 15","Gene 16","Gene 17","Gene 18","Gene 19","Gene 20","Gene 21","Gene 22","Gene 23","Gene 24","Gene 25","Gene 26","Gene 27","Gene 28","Gene 29","Gene 30","Gene 31","Gene 32","Gene 33","Gene 34","Gene 35","Gene 36","Gene 37","Gene 38","Gene 39","Gene 40","Gene 41","Gene 42","Gene 43","Gene 44","Gene 45","Gene 46","Gene 47","Gene 48","Gene 49","Gene 50","Gene 51","Gene 52","Gene 53","Gene 54","Gene 55","Gene 56","Gene 57","Gene 58","Gene 59","Gene 60","Gene 61","Gene 62","Gene 63","Gene 64","Gene 65","Gene 66","Gene 67","Gene 68","Gene 69","Gene 70","Gene 71","Gene 72","Gene 73","Gene 74","Gene 75","Gene 76","Gene 77","Gene 78","Gene 79","Gene 80","Gene 81","Gene 82","Gene 83","Gene 84","Gene 85","Gene 86","Gene 87","Gene 88","Gene 89","Gene 90","Gene 91","Gene 92","Gene 93","Gene 94","Gene 95","Gene 96","Gene 97","Gene 98","Gene 99","Gene 100"
"Cell 446",19,22,10,36,11,0,28,9,28,3,22,12,19,6,0,15,17,19,16,92,41,27,16,8,21,8,3,7,11,7,0,10,5,5,0,12,12,19,32,12,7,5,16,15,13,15,3,17,8,0,4,0,0,10,0,5,1,28,8,18,20,0,6,6,0,0,2,0,0,0,2,4,0,0,20,4,0,5,0,10,0,0,2,9,1,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 447",19,29,32,23,40,15,28,7,45,11,12,29,26,11,0,8,8,19,17,71,37,12,12,4,14,2,14,9,30,8,0,5,10,15,2,4,9,19,32,10,12,3,12,19,11,6,0,9,3,1,3,0,0,8,0,3,3,29,6,29,10,0,1,9,0,3,2,0,1,0,3,3,0,0,24,8,0,6,0,5,0,0,4,9,0,0,10,12,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 448",18,19,21,16,15,5,17,6,19,13,19,13,11,3,1,19,41,17,18,91,23,22,7,16,45,14,0,11,6,9,0,17,8,19,1,3,16,17,44,10,8,9,7,16,21,6,2,2,8,0,23,0,0,11,1,4,2,20,14,21,20,0,8,4,0,0,7,0,5,0,10,2,1,0,8,4,0,7,0,5,2,0,2,4,0,0,14,26,0,1,2,0,0,0,0,0,0,4,0,0
"Cell 449",41,24,26,21,18,5,34,15,41,10,32,25,11,12,8,16,8,9,22,82,43,24,3,35,14,6,11,1,39,7,0,8,8,20,0,14,15,24,23,8,3,6,5,4,6,3,0,16,9,0,8,0,2,18,1,0,4,23,15,24,11,0,4,8,0,0,4,3,7,0,8,0,0,0,19,11,0,0,0,2,0,0,9,9,0,0,6,12,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 450",23,16,12,24,31,4,17,10,28,5,42,21,10,17,7,28,7,12,27,85,44,20,11,16,18,11,6,9,17,14,0,7,11,8,0,5,9,11,29,15,12,15,3,11,12,2,0,16,22,0,10,0,0,4,3,0,5,21,8,20,14,0,4,2,0,1,8,0,3,0,17,0,3,0,21,10,0,3,0,15,3,0,9,9,0,0,18,20,0,7,0,0,0,0,0,0,0,0,0,0
"Cell 451",19,35,21,23,24,10,16,12,25,6,32,14,10,21,2,28,9,8,23,81,46,32,4,8,40,8,0,6,12,21,0,19,9,19,1,12,8,10,44,12,14,7,17,11,9,5,2,7,6,0,5,0,0,13,6,0,9,22,13,17,23,0,8,4,0,0,4,3,1,0,11,1,0,0,19,5,0,1,0,5,0,0,9,8,0,0,13,20,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 452",33,24,14,28,11,5,18,6,34,10,30,25,9,10,1,15,24,12,25,71,29,18,7,11,26,8,2,10,26,14,0,13,4,8,0,7,11,16,37,5,5,12,11,9,15,5,4,3,7,0,11,0,1,12,0,3,2,7,10,32,15,0,10,11,0,1,0,0,2,0,7,0,0,1,21,7,0,6,0,2,3,0,5,10,0,0,12,11,0,1,0,0,0,0,0,0,0,0,0,0
"Cell 453",20,32,14,32,12,6,26,13,27,6,29,8,25,5,0,17,6,21,23,91,26,33,4,4,27,8,0,14,11,16,0,16,7,13,0,7,13,9,28,10,14,12,7,10,8,10,5,5,8,0,6,0,0,21,0,0,4,9,14,18,15,0,7,10,0,1,1,2,9,0,8,5,1,0,7,0,0,9,0,8,5,0,12,9,0,0,14,18,0,0,0,0,1,0,0,0,0,0,0,0
"Cell 454",27,48,24,25,16,7,7,23,33,20,14,14,12,12,2,8,9,15,21,59,28,7,16,14,20,9,4,3,25,5,0,9,2,16,0,8,18,27,51,5,18,1,11,15,10,5,6,4,10,1,5,0,0,6,0,2,5,10,13,34,15,0,5,14,0,1,0,0,6,3,2,2,0,0,9,1,0,2,0,3,8,0,7,10,0,9,8,12,0,6,0,0,0,0,0,0,0,2,0,1
"Cell 455",24,42,30,38,19,18,25,6,41,10,9,2,28,3,0,6,14,21,8,57,29,40,12,9,13,12,3,2,13,8,7,7,1,21,4,4,9,21,51,1,17,3,8,12,14,19,0,1,2,0,8,0,0,13,0,1,0,18,8,16,10,0,2,23,0,1,2,0,6,0,0,14,0,0,15,9,0,7,0,0,0,0,2,14,0,5,9,5,0,6,4,0,0,0,0,0,0,0,1,0
"Cell 456",23,45,29,34,10,24,21,9,40,17,14,9,23,4,0,11,9,22,7,71,33,17,10,3,22,6,1,5,9,14,0,16,1,27,2,9,15,32,54,6,5,3,19,13,17,7,2,2,4,2,3,0,0,18,2,4,0,11,11,22,22,0,0,8,0,0,0,1,3,2,3,3,0,0,31,1,0,3,0,1,8,0,1,8,0,2,5,11,0,2,0,0,1,0,0,0,0,3,0,0
"Cell 457",15,25,24,25,8,7,36,17,39,3,23,12,17,16,3,16,10,23,10,112,36,23,7,17,40,34,0,5,3,31,0,18,7,19,0,11,13,21,50,8,9,13,6,11,16,5,0,4,7,0,15,0,1,5,0,1,0,17,6,24,18,0,5,3,0,2,1,1,8,0,7,0,4,0,16,5,0,4,0,3,0,0,2,7,0,2,8,27,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 458",17,17,21,19,27,2,25,8,37,5,19,12,13,15,0,6,3,15,16,75,23,33,11,12,39,12,0,11,14,7,1,7,7,16,0,2,10,10,42,13,17,3,29,15,12,6,7,8,7,0,0,0,0,2,0,2,0,26,11,37,6,0,6,1,0,4,6,9,0,0,2,4,4,0,12,6,0,11,0,1,8,1,7,2,0,0,10,17,0,8,0,0,0,0,0,0,0,3,0,0
"Cell 459",24,16,13,26,19,4,27,21,36,6,35,29,5,10,5,22,19,25,29,98,23,23,16,20,17,5,6,2,15,15,0,11,5,13,2,5,13,25,42,5,4,11,16,12,6,4,7,6,12,0,9,0,2,5,0,8,5,10,6,28,16,0,7,3,0,1,4,2,2,0,14,0,2,0,17,11,0,6,0,2,0,0,1,6,0,0,4,14,0,9,0,0,0,0,0,0,0,3,0,0
"Cell 460",25,39,19,21,12,10,31,3,31,11,34,9,20,4,0,10,37,15,11,57,40,17,2,3,16,6,2,2,8,3,0,8,0,14,1,16,12,25,40,10,7,8,15,11,8,6,3,12,9,0,4,0,0,25,7,13,5,12,20,38,31,0,9,12,0,0,0,2,4,0,4,5,0,0,21,6,0,8,0,3,7,0,3,16,0,0,5,31,0,1,2,0,0,0,0,0,0,0,0,0
"Cell 461",18,29,14,38,33,7,22,15,30,3,28,24,42,17,1,15,19,33,15,70,34,21,13,22,12,11,2,6,13,13,0,9,7,5,0,5,3,17,40,14,18,5,20,10,6,7,0,6,11,0,11,0,0,11,0,14,0,16,12,36,14,0,14,6,0,4,1,0,1,0,9,0,1,0,18,0,0,13,0,7,5,0,0,4,0,1,6,12,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 462",9,19,17,32,15,8,9,15,21,6,21,15,26,8,0,22,31,29,13,103,57,28,15,10,20,5,0,10,10,9,0,14,9,18,1,6,11,18,42,8,10,8,14,1,7,6,1,5,12,0,8,1,0,6,1,3,0,13,15,23,22,0,2,4,0,0,0,3,0,0,7,0,0,0,18,3,0,7,0,5,0,0,10,8,0,0,5,16,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 463",34,45,19,18,17,8,25,28,14,17,29,32,13,7,4,15,12,20,17,67,15,15,5,31,27,16,5,4,34,11,0,14,1,18,1,6,6,25,50,6,3,2,10,9,15,4,4,7,8,0,11,0,0,12,0,0,7,21,10,37,13,0,1,14,2,0,3,0,4,0,7,0,2,0,18,4,0,9,0,0,0,0,4,10,0,1,6,4,0,14,0,0,0,0,0,0,0,0,0,0
"Cell 464",25,36,35,15,25,5,23,16,41,10,27,11,11,10,5,12,11,13,12,77,37,37,4,12,11,7,5,5,21,4,0,11,7,14,0,15,17,22,32,4,9,8,9,16,7,4,4,10,12,0,10,0,0,10,0,3,3,19,9,26,15,0,5,7,0,0,1,0,10,0,3,0,0,0,19,16,0,3,0,1,4,0,8,13,0,0,10,5,0,3,0,0,0,0,0,1,0,0,0,0
"Cell 465",45,39,20,19,11,8,20,17,35,17,18,9,9,5,1,9,7,21,21,76,28,24,10,18,34,10,3,5,21,8,0,15,1,19,2,3,14,24,46,3,8,2,11,8,9,8,0,1,11,2,5,0,0,6,0,2,0,18,5,24,15,0,9,5,0,1,5,0,3,0,4,1,3,0,12,5,0,2,0,0,0,0,11,8,0,0,8,10,0,6,0,0,0,0,0,0,0,0,0,0
"Cell 466",11,34,31,29,22,23,36,7,42,7,23,17,17,12,1,18,4,4,12,66,31,30,11,10,31,5,0,9,16,9,0,12,8,12,0,15,9,15,31,15,23,9,8,9,2,10,0,10,15,0,1,0,0,12,5,0,5,24,27,23,12,0,3,7,0,9,3,2,4,0,1,1,2,0,18,5,0,0,0,4,0,3,12,8,0,0,6,15,0,0,0,0,0,0,0,1,0,0,0,0
"Cell 467",11,33,17,26,14,7,21,8,33,4,14,20,24,15,0,5,20,17,17,48,30,25,11,7,12,3,14,11,17,17,0,10,13,8,0,8,3,15,26,19,14,7,15,19,8,13,6,5,19,0,4,0,0,9,0,10,2,14,19,19,29,0,7,2,0,3,0,1,0,0,3,0,6,0,17,8,0,8,0,17,8,0,0,7,0,0,12,16,0,6,0,1,0,0,0,0,0,0,0,0
"Cell 468",21,23,24,18,24,15,36,13,50,5,20,24,17,15,0,18,15,26,13,135,41,31,2,16,13,8,12,6,13,5,0,8,4,13,0,11,14,18,27,14,5,17,11,8,7,4,0,8,16,0,8,0,0,7,4,9,1,11,14,27,20,0,2,12,0,2,3,6,8,0,8,0,3,0,31,5,0,5,0,12,0,1,3,8,0,0,8,15,0,8,0,0,0,0,0,0,0,0,0,0
"Cell 469",17,43,23,22,21,6,25,20,31,14,13,19,9,17,0,16,7,12,21,67,38,26,12,1,25,4,5,13,25,8,0,11,11,20,0,12,10,12,15,10,8,11,9,11,9,5,2,10,11,0,6,0,0,12,1,1,5,13,8,27,9,0,4,3,0,0,4,0,0,0,9,0,0,0,18,8,0,5,0,6,6,0,9,10,0,0,10,18,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 470",26,45,15,24,16,8,15,9,49,13,20,20,15,10,2,11,11,9,13,55,39,27,17,6,24,6,0,7,15,12,0,15,5,20,0,19,12,19,35,8,9,8,12,14,12,5,0,1,9,0,2,0,0,10,3,0,0,19,28,24,16,0,1,10,0,0,0,5,0,0,7,3,0,0,12,1,0,2,0,7,0,0,2,13,0,0,12,13,0,0,0,0,0,0,0,0,0,1,0,0
"Cell 471",27,27,35,17,29,12,20,9,52,13,13,15,23,6,2,8,20,23,12,71,33,23,10,6,13,9,8,3,18,10,0,12,3,16,2,6,7,24,31,4,15,10,12,12,19,8,3,5,8,0,5,0,0,11,2,4,0,17,9,27,14,0,5,17,0,3,0,2,2,0,6,0,1,0,10,7,0,3,0,1,3,0,3,10,0,0,9,6,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 472",18,43,31,21,30,2,28,11,34,6,28,12,12,4,0,4,16,28,9,75,20,24,23,14,8,12,7,12,14,18,0,13,3,5,7,4,10,26,55,3,20,1,27,20,23,23,1,5,10,0,6,0,0,11,0,11,0,18,8,30,6,0,18,3,0,1,2,0,8,0,3,1,7,0,17,4,0,14,1,5,0,0,0,1,0,3,9,14,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 473",26,31,27,17,18,20,15,18,36,17,15,11,13,6,0,21,12,9,20,85,41,17,16,5,27,10,0,9,17,5,0,25,3,30,2,7,12,14,27,5,14,1,11,11,13,3,6,1,7,0,2,0,0,22,0,0,0,29,22,32,7,0,6,6,0,0,1,0,4,0,9,4,0,0,20,0,0,10,0,2,6,0,10,10,0,0,7,10,0,0,0,0,0,0,0,0,0,1,0,0
"Cell 474",14,40,19,37,10,15,21,14,49,13,13,11,12,9,0,8,12,16,14,102,38,26,10,20,27,11,5,5,8,6,0,18,1,18,1,14,14,21,58,6,7,3,16,7,12,9,7,1,5,0,6,0,0,6,0,0,0,15,16,49,11,0,11,10,0,0,1,1,3,0,8,4,3,0,23,2,0,6,0,5,2,0,3,10,0,1,7,19,0,4,0,0,1,0,0,0,0,3,0,0
"Cell 475",31,38,33,22,38,16,35,18,51,15,14,19,20,8,0,4,10,28,14,73,18,25,6,11,9,22,5,1,18,6,0,9,4,10,2,6,7,29,45,6,8,6,14,7,10,10,4,9,8,11,4,0,0,12,0,0,1,13,13,51,8,0,4,17,0,0,0,2,2,0,8,6,0,0,16,4,0,6,0,0,15,0,1,11,0,3,3,3,0,11,0,0,0,0,0,0,0,0,1,0
"Cell 476",35,22,11,19,35,6,28,18,48,13,30,20,19,6,1,9,22,18,21,69,41,17,11,9,16,5,8,1,16,13,0,11,7,14,0,10,4,30,48,5,5,4,9,3,14,7,0,9,14,0,11,0,0,9,2,5,5,3,15,30,32,0,15,7,0,0,3,1,5,0,14,0,0,0,24,5,0,0,0,3,3,0,0,9,0,0,5,14,0,5,0,0,0,0,1,0,0,2,0,0
"Cell 477",13,28,16,25,27,4,18,7,29,9,21,12,28,9,0,31,15,13,5,94,41,28,8,12,21,1,0,8,10,30,0,9,13,19,0,7,11,8,33,12,20,8,17,15,26,13,2,0,18,0,2,0,0,7,1,2,0,15,12,20,22,0,12,5,0,0,7,5,2,0,8,2,2,0,9,0,0,4,0,16,2,0,6,7,1,0,17,23,1,0,0,0,0,0,0,0,0,0,0,0
"Cell 478",16,24,13,23,15,9,18,12,17,5,25,8,19,5,0,21,16,35,20,55,24,46,18,13,29,10,0,11,9,26,0,20,3,7,1,1,7,7,45,11,16,3,12,18,13,12,1,6,5,0,10,0,0,13,0,11,0,16,13,38,17,0,12,4,0,1,4,0,3,0,7,0,5,0,10,4,0,8,0,3,0,0,5,6,0,0,11,8,1,0,0,0,1,0,0,0,0,0,0,0
"Cell 479",34,22,17,20,9,6,52,18,22,8,40,23,19,12,4,21,34,7,21,95,29,22,2,20,19,12,10,4,26,15,0,10,7,12,0,24,9,23,33,10,11,16,7,8,4,4,0,10,15,0,10,0,0,21,0,7,9,12,8,22,26,0,2,8,0,1,6,1,7,0,6,0,4,1,32,12,0,5,0,3,3,0,4,9,0,0,6,13,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 480",16,50,15,20,20,26,5,10,50,10,9,16,11,11,0,25,4,7,20,82,37,20,5,9,34,14,0,7,9,7,0,14,3,29,0,10,14,17,39,6,14,6,5,8,20,4,7,14,8,0,7,0,0,12,2,0,1,17,24,19,15,0,4,18,0,0,3,2,0,0,7,2,0,0,18,3,0,0,0,7,0,0,9,11,0,2,13,22,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 481",10,24,11,17,23,8,24,6,29,14,10,5,18,8,0,16,8,12,25,84,25,31,7,14,38,16,5,9,3,9,0,13,6,24,0,9,11,16,61,7,14,8,5,11,23,9,2,5,7,0,1,0,3,3,2,2,6,25,8,12,24,0,6,9,0,0,9,0,0,0,3,4,0,0,17,3,0,3,0,11,0,0,3,11,2,0,12,17,0,0,0,2,0,0,0,0,0,0,0,0
"Cell 482",15,43,22,29,17,5,30,24,33,5,23,23,21,18,1,16,3,28,27,99,39,18,21,7,15,11,1,11,7,13,0,14,9,7,3,11,5,9,21,10,13,5,9,16,8,9,3,9,7,0,11,0,0,9,2,3,4,20,7,23,11,0,4,3,0,1,0,4,0,0,9,4,0,0,20,3,0,2,0,10,0,0,6,4,0,0,9,9,0,1,0,0,0,0,0,0,0,0,0,0
"Cell 483",12,28,14,27,22,12,23,6,35,12,21,14,22,9,0,8,17,11,15,75,36,14,15,10,21,13,8,5,18,19,0,9,4,10,0,7,11,19,57,6,11,6,17,17,19,7,3,7,3,4,9,0,0,8,0,7,0,13,10,28,15,0,11,10,0,0,2,0,6,0,6,3,4,0,27,5,0,6,0,3,0,0,5,11,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 484",32,45,19,11,18,8,32,17,38,11,18,21,8,13,7,24,5,10,33,96,41,26,9,11,14,10,13,7,17,18,0,16,5,26,0,14,13,18,25,8,6,17,2,9,2,1,0,4,18,0,8,0,0,34,3,0,6,31,19,14,23,0,2,9,0,0,4,10,8,0,7,0,3,4,25,8,0,5,0,0,2,0,7,16,0,0,7,26,0,0,0,0,0,0,0,4,0,2,0,0
"Cell 485",22,39,36,20,21,16,7,9,31,5,26,12,11,13,0,10,11,20,25,65,36,15,21,7,25,2,1,2,14,13,0,17,0,11,6,9,9,28,24,2,16,7,17,10,5,8,5,2,6,1,7,0,0,13,0,8,3,20,21,23,5,0,7,10,0,2,0,0,3,1,6,10,2,0,13,3,0,7,0,3,3,0,6,7,0,1,6,14,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 486",29,30,16,21,21,3,28,11,22,12,20,28,17,19,1,11,13,22,29,83,45,30,9,10,7,6,23,16,25,7,0,6,13,14,0,6,7,27,45,11,8,6,9,17,14,9,0,7,18,0,6,0,0,5,6,10,3,20,17,29,35,0,4,5,0,2,2,2,0,0,3,0,0,1,23,16,0,3,0,3,2,0,1,6,0,0,14,17,0,4,0,1,0,0,0,0,0,0,0,0
"Cell 487",15,36,13,14,45,4,28,25,59,21,10,26,10,9,0,4,24,24,20,60,49,17,20,11,4,5,21,1,45,6,0,11,7,9,0,8,5,30,44,11,5,4,12,7,12,2,6,5,6,1,8,0,0,5,0,5,0,12,20,28,24,0,6,12,0,1,0,0,4,0,9,0,0,0,26,11,0,6,0,0,4,0,2,7,0,0,4,6,0,5,0,0,0,0,1,0,0,0,0,0
"Cell 488",18,38,29,9,27,12,24,17,20,16,34,28,14,10,0,9,13,12,23,86,24,26,19,9,11,4,11,6,30,14,0,8,9,14,0,9,11,25,42,9,12,2,16,6,9,9,3,5,10,0,5,0,0,5,0,0,6,10,7,39,33,0,8,1,0,3,5,0,1,0,5,0,7,0,15,7,0,10,0,8,6,0,1,3,0,0,14,11,0,7,0,0,0,0,0,0,0,0,0,0
"Cell 489",20,19,20,15,8,6,29,15,33,6,28,12,9,8,0,11,18,18,18,99,36,28,8,15,34,14,5,9,8,19,0,16,4,22,0,11,11,25,41,6,7,4,9,18,13,2,4,11,7,1,3,0,0,8,0,2,0,5,14,22,12,0,2,3,0,5,1,3,3,0,9,0,2,2,19,4,0,3,0,4,2,0,5,6,0,4,12,8,0,3,0,0,0,0,0,0,0,1,0,0
"Cell 490",9,22,21,23,10,6,18,6,26,4,11,6,16,7,0,14,16,19,20,115,33,32,5,16,23,13,7,9,7,25,0,13,9,24,1,7,13,13,42,13,15,7,21,20,22,12,2,2,7,0,6,0,0,7,0,5,1,13,13,17,24,0,5,4,0,1,6,5,0,0,3,3,0,0,20,10,0,3,0,11,4,0,8,2,0,0,26,18,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 491",17,26,21,23,30,8,14,10,22,14,11,5,32,9,0,22,20,11,11,77,18,43,8,13,32,7,0,6,16,7,0,8,8,23,4,6,8,16,57,8,13,5,17,18,32,14,3,10,7,0,7,0,0,6,0,1,0,15,12,29,10,0,4,10,0,1,4,5,6,0,3,3,1,0,24,2,0,17,0,4,0,0,6,12,0,0,13,20,1,0,0,0,0,0,0,0,0,0,1,0
"Cell 492",30,38,20,32,14,15,38,17,27,17,25,15,15,12,1,30,14,14,16,65,36,20,1,13,25,10,5,6,8,6,0,12,4,19,0,21,17,29,30,4,3,12,8,5,3,3,1,2,7,0,4,0,0,16,0,1,7,21,15,30,24,0,4,10,0,0,4,0,5,0,16,2,0,0,20,1,0,4,0,4,2,0,8,26,0,0,11,18,0,6,0,0,0,0,0,0,0,0,0,0
"Cell 493",22,27,21,17,31,20,29,8,33,7,16,9,39,5,0,9,22,18,21,74,23,30,8,6,25,21,8,14,7,21,0,9,8,20,0,4,5,23,45,12,15,10,10,12,9,15,0,4,5,0,6,0,0,8,0,2,1,22,8,18,6,0,11,8,0,0,5,5,2,0,4,3,4,0,18,1,0,12,0,4,0,0,0,9,1,0,9,14,0,2,1,1,0,0,0,0,0,0,0,0
"Cell 494",24,41,21,23,17,5,30,18,21,7,19,14,14,12,0,15,8,32,17,91,29,18,9,12,21,10,10,7,18,10,0,12,4,10,0,7,8,16,33,12,10,8,11,17,9,6,6,3,11,0,10,0,0,9,0,4,2,10,4,26,9,0,13,9,0,0,8,0,2,0,5,0,7,0,10,4,0,9,0,9,4,0,1,4,2,0,10,8,0,1,0,0,0,0,0,0,0,0,0,0
"Cell 495",21,22,24,13,10,19,17,5,28,10,20,3,24,2,0,18,15,25,10,88,27,31,5,8,36,19,3,11,7,11,1,13,9,24,1,3,9,12,47,9,27,5,15,14,12,11,0,5,18,0,8,0,0,8,0,1,0,11,7,19,9,0,6,2,0,0,8,6,8,0,0,7,3,0,9,3,0,9,0,6,0,0,14,9,0,0,13,28,1,0,2,0,0,2,0,0,0,0,0,0
"Cell 496",20,26,33,23,16,16,20,6,38,9,13,7,17,5,0,5,19,35,18,99,19,29,9,6,13,21,2,6,15,4,6,10,2,23,13,0,9,19,46,8,18,2,16,10,9,18,0,7,2,0,4,0,0,6,0,9,1,15,5,52,6,0,6,15,0,3,1,0,2,0,1,18,2,0,8,0,0,15,0,2,0,0,5,7,0,5,5,8,0,0,0,0,0,1,0,0,2,0,1,0
"Cell 497",35,43,21,41,19,2,35,14,38,12,25,26,11,16,4,19,23,8,20,77,40,9,14,8,12,8,12,1,12,11,0,11,4,22,0,14,13,24,26,6,8,10,5,7,14,3,0,20,9,0,10,0,0,11,4,0,12,22,13,28,17,0,6,8,0,0,2,0,8,0,10,1,0,3,22,13,0,3,0,1,1,0,1,12,0,0,4,14,0,5,1,0,0,0,0,0,0,2,0,0
"Cell 498",19,26,25,22,47,4,25,6,17,7,24,16,24,25,0,13,14,16,13,81,28,31,7,12,16,7,1,11,12,6,0,6,10,11,0,2,7,13,58,13,31,4,19,17,19,13,1,2,10,0,6,0,0,3,4,7,6,21,5,26,16,0,6,12,0,0,6,4,0,0,9,5,4,0,14,0,0,11,0,12,5,0,0,5,0,0,10,9,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 499",21,35,52,29,15,14,29,8,41,11,24,11,16,6,0,13,7,19,12,81,37,13,13,9,20,6,1,7,16,18,0,21,0,26,2,8,13,28,22,4,10,8,11,15,5,4,5,4,5,0,5,0,0,16,0,0,0,15,26,21,2,0,0,8,0,1,0,0,5,0,12,4,0,0,19,7,0,8,0,0,0,0,11,12,0,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 500",17,43,20,28,25,15,9,13,49,7,14,13,14,6,1,13,20,10,15,87,43,30,15,16,25,3,10,8,9,3,0,8,4,19,0,13,11,22,35,9,8,4,14,8,17,8,4,0,12,0,10,0,0,5,0,2,3,10,13,38,24,0,7,5,0,3,1,4,0,0,10,0,0,1,24,2,0,0,0,7,0,0,4,8,0,0,7,21,0,2,1,0,0,0,0,0,0,5,0,0
