"","Gene 1","Gene 2","Gene 3","Gene 4","Gene 5","Gene 6","Gene 7","Gene 8","Gene 9","Gene 10","Gene 11","Gene 12","Gene 13","Gene 14","Gene 15","Gene 16","Gene 17","Gene 18","Gene 19","Gene 20","Gene 21","Gene 22","Gene 23","Gene 24","Gene 25","Gene 26","Gene 27","Gene 28","Gene 29","Gene 30","Gene 31","Gene 32","Gene 33","Gene 34","Gene 35","Gene 36","Gene 37","Gene 38","Gene 39","Gene 40","Gene 41","Gene 42","Gene 43","Gene 44","Gene 45","Gene 46","Gene 47","Gene 48","Gene 49","Gene 50","Gene 51","Gene 52","Gene 53","Gene 54","Gene 55","Gene 56","Gene 57","Gene 58","Gene 59","Gene 60","Gene 61","Gene 62","Gene 63","Gene 64","Gene 65","Gene 66","Gene 67","Gene 68","Gene 69","Gene 70","Gene 71","Gene 72","Gene 73","Gene 74","Gene 75","Gene 76","Gene 77","Gene 78","Gene 79","Gene 80","Gene 81","Gene 82","Gene 83","Gene 84","Gene 85","Gene 86","Gene 87","Gene 88","Gene 89","Gene 90","Gene 91","Gene 92","Gene 93","Gene 94","Gene 95","Gene 96","Gene 97","Gene 98","Gene 99","Gene 100"
"Cell 803",20,23,36,22,13,13,7,14,44,6,20,11,11,8,0,14,19,15,25,90,23,39,7,18,27,2,8,22,13,15,0,4,5,17,0,4,7,22,33,13,20,6,17,3,6,4,1,5,8,0,9,0,0,12,0,1,0,19,21,17,30,0,11,19,0,0,1,8,2,0,2,16,0,0,23,3,0,0,0,4,0,2,5,19,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 804",17,33,19,25,15,3,29,18,27,8,31,16,23,19,4,13,16,6,15,78,29,26,13,22,35,10,7,8,8,16,0,4,3,14,1,11,19,19,45,6,13,13,20,8,9,2,3,5,15,0,5,0,0,15,1,7,3,17,8,12,16,0,8,6,0,1,0,0,1,0,5,2,2,0,12,7,0,2,0,4,0,0,16,11,0,0,4,6,0,6,3,0,0,0,0,1,0,0,0,0
"Cell 805",30,43,25,13,57,8,27,13,27,30,11,13,12,26,9,12,28,26,5,46,38,23,15,7,17,5,13,8,10,8,0,18,20,20,0,20,16,10,44,6,16,3,6,21,21,10,0,6,8,0,3,0,0,16,1,2,3,19,22,33,4,0,0,10,2,1,5,0,11,0,17,0,8,0,27,6,0,6,0,13,1,0,1,9,0,0,4,18,0,14,0,0,0,0,0,0,0,0,0,0
"Cell 806",12,38,37,22,9,37,14,11,41,1,35,12,18,4,1,9,5,14,38,61,19,38,8,11,4,17,2,7,13,7,0,10,1,28,1,8,21,20,37,15,10,9,19,10,15,5,5,3,32,1,5,0,0,15,12,2,5,26,8,31,24,0,8,7,0,0,3,0,0,0,4,0,3,0,15,7,0,8,0,0,0,0,4,9,0,0,10,16,0,1,0,0,0,0,0,0,0,1,0,0
"Cell 807",26,27,14,35,24,7,28,9,28,19,13,14,17,21,8,10,15,9,16,88,44,13,14,20,37,17,1,0,11,12,0,9,9,18,0,10,6,25,26,17,4,1,4,16,10,17,2,17,2,0,16,0,0,11,4,0,2,19,8,22,26,0,1,6,0,0,0,0,6,0,5,0,6,0,12,7,0,4,0,2,1,0,0,13,0,0,11,9,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 808",12,44,19,32,24,17,23,19,33,20,25,13,16,20,2,20,13,12,14,87,31,25,12,15,18,13,5,15,11,10,0,7,8,29,0,7,19,10,41,13,9,6,10,12,18,16,3,4,9,0,7,0,0,7,0,2,9,17,8,15,12,0,6,6,0,2,0,0,7,0,1,1,5,0,17,8,0,6,0,1,0,0,8,16,0,0,8,8,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 809",29,27,21,29,11,11,12,16,26,5,21,14,14,3,0,18,19,14,22,96,13,15,20,11,30,3,1,13,13,11,0,17,4,20,0,6,15,8,23,7,11,9,12,10,7,4,1,6,10,0,5,0,0,8,0,6,5,25,5,23,19,0,10,10,0,0,9,0,1,2,6,8,0,0,27,9,0,3,0,3,3,0,6,15,0,0,11,13,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 810",29,25,22,21,16,20,24,13,34,11,21,7,14,12,4,13,8,16,27,94,42,31,14,18,25,8,7,2,21,21,0,12,6,13,0,17,7,19,39,15,9,11,38,1,6,8,0,3,18,0,9,0,0,22,1,6,2,10,12,11,18,0,2,8,0,0,0,1,0,0,8,0,3,0,11,3,0,1,0,0,0,0,2,9,0,0,5,12,0,8,0,0,0,0,0,0,0,0,0,0
"Cell 811",13,24,23,36,20,2,27,16,33,9,21,17,14,12,0,11,27,15,20,96,36,22,7,9,25,11,6,1,20,8,0,8,7,20,1,9,1,10,34,8,10,11,14,12,11,12,1,3,22,0,6,0,0,2,0,8,2,12,23,27,12,0,4,20,0,7,6,5,4,0,6,0,1,0,21,0,0,1,0,2,0,1,7,8,0,0,9,8,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 812",25,25,39,28,22,3,16,17,44,6,34,21,21,18,0,21,13,27,9,77,37,24,5,20,22,11,7,6,13,12,0,6,5,13,0,5,7,23,53,3,6,8,9,5,7,14,0,1,14,0,3,0,0,7,7,4,0,12,14,24,14,0,8,5,0,1,3,0,0,0,8,2,2,2,20,3,0,3,0,6,4,0,3,14,0,2,2,13,0,3,1,0,0,0,0,0,0,0,0,0
"Cell 813",17,26,23,19,23,8,35,7,32,9,21,20,13,5,1,9,17,6,16,74,30,15,7,16,23,7,10,13,14,5,0,14,14,21,0,8,19,16,52,2,16,5,2,11,10,6,0,6,5,0,10,0,0,15,0,5,6,23,12,30,13,0,5,1,0,2,0,0,4,0,18,2,0,0,15,6,0,4,0,4,0,0,4,8,0,1,8,17,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 814",46,24,22,41,14,11,27,14,35,12,11,26,23,12,1,8,9,13,17,63,44,34,1,10,19,5,8,8,23,9,0,9,6,25,0,10,2,23,38,16,16,4,6,8,23,5,0,5,12,0,10,0,0,14,1,2,3,12,14,22,19,0,9,4,0,0,4,0,0,0,9,0,0,0,14,2,0,2,0,11,2,0,3,6,0,0,6,12,0,6,0,0,0,0,0,0,0,0,0,0
"Cell 815",31,37,12,29,17,10,18,2,60,10,21,15,14,6,0,11,18,11,16,50,24,16,5,17,23,10,4,20,16,5,0,12,7,9,0,5,7,18,34,8,15,7,5,6,16,2,3,13,6,1,5,0,0,4,3,6,4,18,20,19,13,0,5,6,0,1,5,4,5,1,8,11,1,0,33,3,0,1,0,9,0,0,3,10,3,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 816",32,37,15,12,27,7,39,16,33,29,21,18,14,12,0,18,29,13,9,77,33,22,6,10,37,7,5,6,34,5,0,14,12,15,2,13,25,18,24,15,9,6,13,16,13,2,0,6,11,0,2,0,4,8,1,1,9,9,12,30,6,0,4,9,0,0,4,5,4,0,0,0,9,0,7,0,0,9,0,2,0,0,13,9,0,0,13,8,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 817",26,11,27,25,24,10,24,8,28,7,31,11,34,13,3,24,13,24,7,103,32,30,17,8,17,4,8,25,3,20,0,15,2,21,1,18,3,25,38,9,7,8,6,11,6,2,5,1,5,0,11,0,0,9,0,5,8,6,20,25,16,0,13,8,0,0,0,3,0,0,4,0,1,0,21,5,0,9,0,4,8,0,11,5,0,0,7,17,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 818",19,30,36,37,19,13,32,10,32,13,16,19,17,15,2,30,14,6,14,68,19,16,6,21,24,17,3,6,16,18,0,15,4,25,0,2,4,8,48,6,3,3,12,12,7,3,2,5,10,1,7,0,0,18,3,17,6,22,3,16,20,0,12,7,0,0,3,0,0,0,16,2,1,0,26,8,0,3,0,8,4,0,3,9,0,4,11,16,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 819",28,26,24,31,15,3,33,17,48,11,34,29,16,7,0,19,12,12,15,62,35,19,4,12,25,19,7,8,19,17,0,23,5,10,0,12,8,23,39,7,21,8,17,5,15,5,3,12,14,0,5,0,0,10,2,7,2,19,12,20,25,0,6,16,0,0,4,0,4,0,6,2,4,0,12,1,0,1,0,10,1,0,2,14,0,1,10,20,0,5,0,0,0,0,0,0,0,1,1,0
"Cell 820",13,42,12,19,13,15,12,23,28,9,29,14,9,4,2,13,21,8,23,88,24,26,3,24,15,5,0,13,21,2,0,10,5,21,0,11,22,16,40,6,14,5,17,9,3,0,0,9,10,0,2,0,0,20,0,2,7,25,10,16,22,0,7,7,0,0,0,0,4,0,2,6,5,0,36,2,0,0,0,1,0,0,2,20,0,0,7,20,0,0,0,0,0,0,0,4,0,0,0,0
"Cell 821",24,30,45,17,11,16,41,5,34,7,24,24,18,3,0,19,18,13,20,84,36,19,5,16,32,14,3,14,16,19,0,11,7,6,3,5,19,24,26,12,8,6,10,8,8,4,2,2,12,0,12,0,0,7,0,3,0,14,24,22,13,0,13,5,0,1,4,6,0,0,5,2,0,0,9,3,0,2,0,16,0,0,4,11,0,3,10,15,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 822",33,31,12,18,20,6,17,8,24,6,21,21,14,9,1,10,6,11,15,74,31,16,5,8,24,14,2,4,19,5,0,19,8,26,1,6,9,19,41,20,12,25,12,5,20,6,4,9,8,0,9,0,0,10,2,4,4,8,14,24,17,0,8,12,0,0,8,0,5,0,19,1,1,0,7,6,0,5,1,7,2,0,7,11,0,0,12,11,0,4,0,0,0,0,0,0,0,1,0,0
"Cell 823",16,40,16,29,27,5,14,15,17,12,18,16,10,23,8,9,37,12,8,121,32,18,16,8,25,8,6,9,13,2,0,7,19,40,4,13,10,27,49,9,12,9,6,15,9,18,0,2,7,0,6,0,0,9,0,6,6,11,7,74,14,0,5,9,0,0,3,0,9,0,10,0,0,0,20,1,0,6,0,16,2,0,6,10,4,0,9,7,0,10,0,0,0,0,0,0,0,0,1,0
"Cell 824",21,35,34,33,13,21,25,12,36,8,14,9,22,4,0,17,14,14,21,80,37,22,4,27,41,6,0,7,15,12,0,15,4,17,0,12,8,21,31,7,7,5,10,9,15,3,0,5,4,0,6,0,0,17,0,2,0,17,11,10,30,0,5,6,0,1,4,0,5,0,4,10,0,0,16,2,0,3,0,2,0,0,2,6,0,0,7,13,0,2,0,0,0,0,0,0,0,3,0,0
"Cell 825",27,43,25,26,9,8,27,20,48,4,27,26,8,6,0,24,18,4,22,71,32,17,10,25,9,5,0,2,27,20,0,22,4,8,0,8,14,20,39,12,11,8,14,4,12,0,4,3,13,3,4,0,0,9,7,10,2,27,7,11,27,0,11,14,0,0,2,3,4,0,16,5,8,0,16,12,0,2,0,4,0,0,2,15,0,0,4,24,0,2,0,0,0,0,0,0,0,1,0,0
"Cell 826",6,20,27,31,10,10,21,8,38,3,25,9,26,2,0,23,15,25,33,85,21,38,10,17,16,10,0,13,1,30,0,7,2,8,7,7,8,31,35,11,8,6,12,8,4,2,3,4,12,0,4,0,0,3,0,0,0,15,5,23,20,0,24,5,0,0,6,4,0,0,0,2,0,0,20,4,0,4,0,2,3,5,8,8,0,0,12,10,0,0,0,0,1,0,0,0,0,0,0,0
"Cell 827",5,27,34,18,23,18,16,16,30,19,23,24,22,22,2,11,9,19,32,74,41,61,10,28,18,4,3,5,9,15,0,14,5,23,1,1,12,14,43,9,8,7,10,6,6,4,0,0,6,3,11,0,0,6,0,8,0,24,22,22,20,0,6,4,0,9,0,2,2,0,6,5,1,1,21,3,0,1,0,0,4,0,6,7,0,1,0,19,0,0,0,0,0,0,0,0,0,2,0,0
"Cell 828",55,50,19,12,41,8,16,18,19,15,16,7,6,35,2,21,18,16,3,51,34,23,9,1,22,9,4,6,30,9,0,13,8,17,0,22,17,5,34,11,19,20,11,21,23,22,0,21,9,0,7,0,1,11,5,3,2,3,14,38,11,2,3,7,0,0,1,2,11,2,10,0,4,0,24,1,0,21,0,4,0,0,6,18,1,0,10,10,0,14,0,0,0,0,0,0,0,0,0,0
"Cell 829",20,15,29,41,31,10,21,4,33,5,18,9,33,3,1,14,8,21,14,62,30,34,11,25,12,10,4,4,9,15,0,7,2,21,0,1,3,20,49,17,4,11,20,7,16,2,1,7,21,0,4,0,0,10,0,9,0,16,7,25,20,0,3,5,0,0,2,0,0,0,3,1,3,0,17,7,0,0,0,6,0,0,3,2,0,0,10,19,0,0,3,0,0,0,0,0,0,0,0,0
"Cell 830",16,20,24,27,26,18,22,17,29,16,4,18,12,21,1,8,30,19,13,85,42,34,8,13,17,7,8,0,6,9,0,6,10,25,3,14,12,19,14,7,14,5,8,3,13,4,0,3,13,3,14,0,0,26,3,2,2,27,13,42,3,0,4,9,0,3,0,5,0,0,5,0,11,0,13,2,0,6,0,4,3,0,9,8,0,0,1,7,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 831",19,41,20,24,23,8,11,19,47,9,28,25,13,5,0,18,16,14,16,50,28,25,10,20,25,7,7,6,25,10,0,17,6,16,0,5,15,18,35,7,15,5,6,13,11,5,2,13,7,0,4,0,0,3,10,19,4,26,13,28,16,0,10,8,0,0,4,0,7,0,7,2,1,0,28,0,0,0,0,2,0,0,5,14,0,1,13,14,0,2,0,0,1,0,0,0,0,0,0,0
"Cell 832",17,34,16,27,17,10,9,13,24,7,13,10,15,9,0,10,13,13,17,54,28,18,8,10,23,11,0,14,9,15,0,12,6,12,0,8,19,14,31,14,11,16,13,17,7,4,4,13,13,0,3,0,0,8,5,0,7,13,9,14,22,0,3,11,0,0,8,0,4,0,1,0,6,0,16,7,0,8,0,10,0,0,3,14,0,0,9,32,0,0,0,0,3,0,0,0,0,0,1,0
"Cell 833",43,25,36,29,17,7,18,13,20,6,29,24,15,8,4,11,4,14,7,65,32,19,22,25,22,10,4,5,6,12,0,23,2,14,0,8,3,9,32,7,14,6,5,7,11,8,6,8,6,0,10,0,0,5,8,5,0,6,19,7,13,0,10,9,0,0,0,0,0,0,7,6,0,0,34,5,0,2,0,8,0,0,5,7,0,2,4,22,0,1,0,0,0,0,0,0,0,0,0,0
"Cell 834",15,17,28,31,19,10,24,4,29,7,25,16,25,7,0,11,11,17,26,61,27,30,13,13,22,9,1,5,18,24,0,13,0,26,0,1,8,26,39,13,10,16,15,5,8,1,3,7,8,0,3,0,0,11,0,0,0,14,7,17,38,0,4,8,0,0,0,0,1,0,0,0,0,0,16,11,0,7,0,3,5,0,4,5,0,0,5,20,0,0,0,0,0,0,0,1,1,5,0,0
"Cell 835",10,24,27,38,21,10,34,6,73,8,10,12,18,5,0,8,11,13,34,92,26,37,3,22,9,9,4,7,12,21,0,6,1,12,3,0,6,36,23,2,16,21,16,9,4,2,1,3,15,2,3,0,0,10,0,3,1,19,14,20,15,0,5,10,0,0,5,0,0,0,5,0,0,1,14,4,0,3,0,4,12,0,10,3,0,4,7,6,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 836",21,30,18,31,18,7,26,27,25,8,21,24,15,6,0,19,10,8,20,86,36,21,10,8,16,5,8,9,10,16,0,17,1,13,0,8,20,8,46,9,5,12,15,7,12,4,4,2,17,0,4,0,0,10,4,5,2,12,11,27,29,0,8,13,0,0,2,0,3,0,1,4,7,1,24,1,0,4,0,0,0,0,17,33,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 837",15,47,12,8,23,22,26,5,34,11,17,6,9,3,3,7,22,18,27,86,35,22,15,14,23,9,3,11,25,8,0,20,12,16,0,8,20,43,52,12,8,6,11,14,5,3,2,16,4,0,7,0,0,11,0,1,3,24,10,38,20,0,2,2,0,0,6,0,12,0,8,5,3,0,15,8,0,8,0,2,0,0,6,8,0,0,21,18,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 838",31,49,10,15,16,1,21,11,33,12,9,9,10,2,0,6,28,12,14,61,31,13,7,16,19,13,3,11,21,9,0,13,9,19,0,9,19,25,17,23,13,7,10,18,10,2,0,9,7,2,8,0,0,4,0,0,1,11,15,22,17,0,1,8,0,4,5,0,13,0,1,3,10,0,15,5,0,5,0,8,0,0,8,14,1,0,16,16,0,1,0,0,0,0,0,0,0,0,0,0
"Cell 839",35,46,19,14,8,2,35,12,37,1,17,28,14,0,2,17,21,5,23,85,45,9,7,20,48,8,1,24,22,3,1,19,9,11,0,12,23,18,43,9,15,3,8,21,9,3,3,9,10,0,0,0,1,9,0,2,6,18,3,34,17,0,14,16,0,0,15,0,14,2,6,2,7,0,21,7,0,5,0,12,0,0,3,18,0,2,16,9,0,1,0,0,2,0,2,1,0,3,0,2
"Cell 840",32,41,23,16,26,12,19,10,23,7,17,25,17,10,2,19,21,20,19,74,39,33,10,15,11,10,7,8,8,13,0,12,4,10,0,9,11,24,43,6,8,14,9,12,6,5,0,9,14,0,12,0,0,6,2,1,2,32,16,30,15,0,4,9,0,1,2,0,2,0,8,2,3,1,20,3,0,1,0,0,6,0,9,3,0,0,7,15,0,6,0,1,0,0,0,2,0,0,0,0
"Cell 841",26,25,13,40,30,16,21,19,28,10,17,19,20,13,6,21,24,16,11,63,26,23,11,11,35,6,14,5,13,15,0,9,9,13,0,14,10,23,47,6,13,8,5,17,17,6,0,8,2,1,4,2,0,15,3,6,4,27,16,24,6,0,8,7,0,6,3,0,2,0,13,7,5,4,11,9,0,2,0,0,3,0,0,6,0,0,7,14,0,6,0,0,0,0,0,0,0,4,0,0
"Cell 842",15,35,16,22,16,10,31,34,29,11,21,24,12,9,4,11,9,15,17,66,48,39,13,13,18,5,4,4,16,13,0,19,11,11,0,9,2,14,25,8,7,15,8,11,6,5,2,8,11,0,8,0,0,4,0,8,0,10,7,27,12,0,10,5,0,0,3,0,9,0,3,1,3,0,10,8,0,4,0,1,0,0,1,15,0,0,8,7,2,4,0,0,0,0,0,0,0,1,0,0
"Cell 843",28,44,10,23,31,10,32,17,48,7,26,26,12,11,3,31,14,23,6,60,47,31,10,5,30,17,10,7,10,10,0,11,3,12,0,12,17,17,34,5,16,10,8,14,8,3,7,7,1,3,6,0,0,16,4,2,0,15,11,19,14,0,3,6,0,0,6,0,6,0,5,0,0,0,9,4,0,12,0,1,6,0,3,12,0,0,6,19,0,2,0,0,0,0,0,0,0,7,0,0
"Cell 844",16,37,29,21,20,12,13,13,45,4,20,9,9,3,0,21,18,7,23,86,19,13,15,22,19,4,1,14,14,4,0,10,5,26,0,6,12,12,44,8,14,11,13,19,25,7,2,7,18,0,16,0,0,6,0,3,5,11,10,24,13,0,3,12,0,0,3,5,1,0,12,2,7,0,18,4,0,7,0,0,0,0,7,9,0,0,10,28,0,4,2,0,0,0,0,0,0,0,0,0
"Cell 845",13,23,27,37,11,4,28,8,22,2,34,17,25,4,0,11,13,8,24,63,36,25,2,19,25,10,7,22,6,14,0,9,2,12,0,4,2,29,47,15,13,7,20,9,10,4,4,1,31,0,18,0,0,11,0,7,4,21,6,6,23,0,1,5,0,0,1,0,1,0,12,7,0,0,14,8,0,3,0,2,0,0,2,7,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 846",24,26,25,27,24,17,22,15,24,18,18,13,18,13,1,15,16,26,10,80,42,34,6,13,26,16,5,8,16,8,0,14,9,18,0,17,14,30,27,9,14,7,10,9,16,8,0,10,8,0,9,0,0,12,3,5,0,26,20,31,6,0,0,11,0,1,0,0,5,0,4,0,0,0,20,2,0,5,0,1,3,0,1,11,0,0,6,7,0,8,0,0,0,0,0,0,0,0,0,0
"Cell 847",15,46,6,18,34,7,34,18,28,9,19,14,9,10,8,18,24,9,21,63,56,19,13,8,20,26,3,3,21,4,0,9,14,25,0,17,14,20,32,11,8,20,11,9,15,1,0,7,6,0,10,0,0,21,0,0,4,8,7,24,14,0,9,13,0,1,2,0,9,0,8,0,4,0,12,18,0,8,0,5,0,0,2,18,0,0,6,32,0,5,0,0,0,0,0,0,0,6,0,0
"Cell 848",19,30,23,32,12,19,17,31,33,10,31,8,11,11,6,24,12,17,23,113,33,22,11,26,25,10,2,10,9,25,0,9,6,16,0,8,6,27,37,10,15,6,9,7,5,7,0,3,11,0,11,0,0,14,5,5,3,31,25,23,19,0,16,10,0,0,1,6,2,0,7,6,5,0,21,0,0,0,0,1,2,0,7,21,0,0,12,12,0,2,2,0,0,0,0,0,0,3,0,0
"Cell 849",22,26,21,12,23,19,23,22,41,9,23,17,20,15,0,14,7,9,31,70,38,26,8,19,13,7,2,4,13,7,0,13,3,20,0,5,12,19,36,6,7,8,10,8,16,3,3,5,12,0,1,0,0,23,6,9,0,11,6,20,28,1,4,9,0,0,6,2,5,0,7,3,6,0,17,12,0,4,0,10,1,0,7,12,5,2,4,14,0,2,0,0,0,0,0,0,0,0,1,0
"Cell 850",24,36,24,18,17,21,23,22,34,14,22,31,16,9,6,22,18,14,17,65,31,17,8,10,18,5,2,4,11,25,0,7,10,24,0,12,25,16,30,8,4,4,16,13,8,6,0,8,19,0,6,0,0,17,5,6,0,19,19,33,26,0,7,5,0,1,3,0,1,2,15,0,1,0,8,7,0,11,0,4,0,0,3,12,0,0,9,21,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 851",26,43,24,29,20,2,13,6,55,9,26,26,20,17,0,16,25,17,27,100,42,22,4,11,26,8,3,3,19,10,0,10,3,11,3,5,9,15,43,6,5,3,4,24,11,12,2,14,10,0,6,0,3,1,0,1,0,9,16,26,23,0,8,5,2,0,0,2,5,0,2,2,0,0,21,3,0,5,0,9,1,0,5,6,0,1,14,8,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 852",28,21,23,31,21,6,14,7,38,21,18,12,18,16,6,22,22,5,8,86,35,17,12,4,28,2,11,6,14,15,0,18,14,13,3,26,7,25,34,12,4,3,5,12,5,16,2,4,3,3,7,0,0,14,0,2,3,8,23,41,13,0,2,12,0,0,13,5,7,1,3,0,3,0,29,8,0,14,3,6,0,0,9,4,0,0,7,7,0,9,0,0,0,0,0,0,0,0,1,0
"Cell 853",6,25,19,30,15,11,27,16,45,25,18,14,18,18,0,8,14,12,35,70,45,37,7,26,25,7,6,2,9,10,0,9,6,18,0,5,12,14,29,14,12,5,14,3,7,2,3,2,8,0,0,0,0,16,2,4,2,19,26,19,22,0,2,6,0,6,0,1,0,0,3,7,4,1,8,3,0,0,0,0,0,0,2,7,0,0,0,23,0,3,0,0,0,1,0,0,0,0,0,0
"Cell 854",16,20,36,17,13,21,12,22,51,5,18,19,25,15,0,10,3,15,36,67,15,35,11,16,10,13,0,0,10,7,0,10,0,15,0,6,11,20,34,4,9,25,17,4,17,6,8,8,5,0,4,0,0,21,7,11,1,27,14,19,25,0,9,15,0,0,3,2,0,0,8,5,2,0,22,4,0,0,0,0,2,0,1,9,0,2,4,28,0,0,2,0,0,0,0,0,0,0,0,0
"Cell 855",26,36,23,13,16,19,25,17,25,17,28,18,31,11,0,15,23,27,14,79,31,22,18,18,22,14,6,4,17,9,0,11,8,22,0,8,12,18,23,7,9,5,6,7,10,0,0,6,12,2,3,0,0,24,3,4,0,26,10,18,11,0,5,8,0,5,0,0,6,0,5,13,2,1,24,4,0,1,0,2,2,0,8,14,0,0,2,13,0,3,0,0,0,0,0,1,0,3,0,0
"Cell 856",22,20,31,32,16,15,29,14,31,11,29,22,18,20,0,12,16,23,19,94,42,25,2,25,10,3,5,1,23,13,0,11,2,15,8,4,12,21,28,13,14,4,7,10,5,10,3,0,13,0,5,0,0,12,0,7,3,15,12,30,18,0,7,12,0,2,0,5,1,0,8,3,1,0,11,4,0,0,0,7,0,0,6,5,0,3,2,20,0,1,0,0,0,0,0,0,0,0,0,0
"Cell 857",20,23,39,30,13,18,33,10,21,9,15,16,18,12,1,17,13,15,23,107,41,18,6,23,20,8,11,8,13,12,0,10,3,26,2,8,10,17,63,12,9,4,9,9,4,4,7,4,3,0,9,0,0,5,0,0,9,20,16,23,11,0,7,0,0,4,0,1,0,0,8,2,7,0,19,5,0,3,0,9,4,0,6,6,0,0,7,10,0,3,0,0,0,0,0,0,0,1,0,0
"Cell 858",24,28,25,17,24,21,26,17,29,20,9,13,29,14,0,6,27,13,16,66,40,33,12,12,26,14,9,11,21,6,0,12,14,24,1,14,21,28,42,8,15,5,7,11,11,4,0,10,4,4,4,0,4,12,3,0,3,25,16,27,15,0,0,9,0,4,2,0,4,0,8,1,10,0,25,11,0,5,0,10,0,0,0,8,0,0,6,18,0,7,0,0,0,0,0,2,0,3,0,0
"Cell 859",34,38,19,17,12,12,28,16,30,12,21,16,4,10,0,19,25,19,13,78,41,39,12,17,23,11,6,4,21,20,0,25,10,10,0,6,18,22,26,9,10,25,13,10,9,9,0,5,9,0,5,0,1,8,3,2,0,23,11,25,12,0,5,8,1,0,4,4,7,0,11,3,0,0,12,3,0,2,0,3,2,0,0,8,4,0,13,8,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 860",18,30,13,23,27,18,35,29,18,22,18,7,15,15,5,4,12,14,18,84,51,22,8,14,18,15,6,14,11,5,0,5,9,13,0,21,10,18,49,10,11,8,6,10,10,2,0,7,6,0,14,0,0,16,2,2,3,19,11,23,10,0,1,6,0,0,2,0,7,0,4,0,1,2,10,6,0,1,0,5,2,0,7,12,0,0,10,14,0,8,0,0,0,0,0,4,0,3,0,0
"Cell 861",21,37,15,21,14,12,24,10,33,5,35,27,13,6,5,21,19,12,11,71,36,22,4,7,9,11,6,9,17,4,0,13,13,8,0,12,7,17,45,8,13,3,13,18,16,9,0,12,14,2,13,0,0,2,0,4,0,15,9,34,13,0,4,5,0,0,3,0,11,0,5,0,2,0,20,11,0,8,0,3,0,0,8,5,2,2,12,6,0,3,0,0,0,0,1,0,0,0,0,0
"Cell 862",20,8,29,17,7,7,11,6,49,4,20,31,49,6,0,15,16,16,23,50,19,23,0,11,20,5,5,7,6,5,0,14,5,3,0,3,10,11,24,8,8,13,10,6,11,4,4,6,17,0,5,0,0,11,0,6,0,10,16,28,12,0,15,7,0,0,3,0,0,0,1,4,2,4,16,2,0,1,0,15,1,0,4,3,0,2,7,6,0,3,3,0,0,0,0,0,0,0,0,0
"Cell 863",43,37,9,21,33,3,29,9,23,14,18,8,13,16,4,14,17,4,8,91,41,12,10,7,14,6,7,7,28,8,0,22,15,15,1,17,13,11,31,15,27,6,2,19,10,5,0,9,7,0,8,0,2,14,0,0,9,17,7,21,10,0,4,1,0,1,2,0,7,0,4,0,1,0,10,8,0,6,0,3,0,0,7,10,0,0,9,12,0,8,0,0,0,0,0,0,0,3,0,0
"Cell 864",26,27,36,26,39,12,21,10,52,10,20,18,16,12,0,25,27,20,9,83,32,23,8,11,20,5,11,17,13,8,0,11,11,20,0,11,4,23,22,12,13,8,10,17,9,2,0,5,11,0,5,0,0,11,0,0,3,10,12,36,9,0,6,4,0,3,6,2,4,0,12,0,0,0,17,0,0,9,0,5,0,0,0,6,0,0,17,16,0,4,0,0,1,0,0,1,0,1,1,0
"Cell 865",29,37,14,31,24,26,23,9,29,13,5,12,21,7,5,11,8,15,15,86,54,21,9,10,22,7,2,17,27,13,0,14,6,27,1,13,7,18,23,13,8,8,12,14,7,3,6,7,8,0,1,0,1,13,0,0,6,19,10,26,8,0,4,14,0,0,3,1,2,0,5,0,0,0,12,8,0,17,0,7,0,0,4,9,0,0,5,11,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 866",15,52,26,10,9,17,15,6,19,5,24,23,12,10,4,31,18,24,34,88,34,31,14,17,27,6,1,9,19,15,0,17,6,5,0,8,10,17,23,20,20,13,17,13,5,10,0,9,9,1,3,0,0,7,0,0,4,7,6,25,16,0,9,19,0,0,2,1,3,0,10,0,8,0,13,2,0,5,0,9,3,0,4,16,0,0,13,11,0,1,0,0,0,0,0,0,0,0,0,0
