"","Gene 1","Gene 2","Gene 3","Gene 4","Gene 5","Gene 6","Gene 7","Gene 8","Gene 9","Gene 10","Gene 11","Gene 12","Gene 13","Gene 14","Gene 15","Gene 16","Gene 17","Gene 18","Gene 19","Gene 20","Gene 21","Gene 22","Gene 23","Gene 24","Gene 25","Gene 26","Gene 27","Gene 28","Gene 29","Gene 30","Gene 31","Gene 32","Gene 33","Gene 34","Gene 35","Gene 36","Gene 37","Gene 38","Gene 39","Gene 40","Gene 41","Gene 42","Gene 43","Gene 44","Gene 45","Gene 46","Gene 47","Gene 48","Gene 49","Gene 50","Gene 51","Gene 52","Gene 53","Gene 54","Gene 55","Gene 56","Gene 57","Gene 58","Gene 59","Gene 60","Gene 61","Gene 62","Gene 63","Gene 64","Gene 65","Gene 66","Gene 67","Gene 68","Gene 69","Gene 70","Gene 71","Gene 72","Gene 73","Gene 74","Gene 75","Gene 76","Gene 77","Gene 78","Gene 79","Gene 80","Gene 81","Gene 82","Gene 83","Gene 84","Gene 85","Gene 86","Gene 87","Gene 88","Gene 89","Gene 90","Gene 91","Gene 92","Gene 93","Gene 94","Gene 95","Gene 96","Gene 97","Gene 98","Gene 99","Gene 100"
"Cell 4128",17,44,15,21,14,4,46,10,18,18,17,22,6,7,0,17,25,18,22,71,55,26,14,32,26,12,5,6,29,16,0,8,5,9,0,6,14,43,67,15,16,13,16,12,6,6,2,9,19,0,3,0,0,10,2,7,4,22,22,19,16,0,4,12,0,3,4,0,9,0,3,0,0,0,12,0,0,6,0,9,0,0,7,17,0,1,16,8,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 4129",23,37,23,34,28,7,29,6,12,9,33,12,17,19,6,18,24,26,5,81,26,21,10,7,42,9,8,1,14,9,0,4,15,22,1,17,16,19,19,3,3,0,12,12,6,4,0,4,9,0,0,0,3,19,0,0,0,24,20,33,10,0,5,6,0,0,0,2,3,0,19,0,4,0,17,3,0,9,0,4,3,0,2,11,0,0,8,8,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 4130",18,43,30,27,24,22,37,21,25,11,28,12,6,8,4,17,30,9,18,69,40,24,19,13,13,13,0,11,15,4,0,6,6,15,0,12,11,9,42,17,13,7,19,16,13,11,0,7,9,0,4,0,0,11,0,2,3,30,7,21,15,0,6,10,0,0,6,0,8,0,15,1,8,0,9,14,0,7,0,6,0,0,5,6,0,0,7,18,0,2,0,0,0,0,0,0,0,1,0,0
"Cell 4131",11,23,22,38,23,8,43,4,61,2,26,9,29,4,0,20,10,19,23,101,23,26,8,28,33,2,3,4,15,15,0,13,3,7,1,1,6,25,50,5,20,13,11,11,6,1,3,3,5,4,7,0,0,5,0,9,0,27,14,16,13,0,5,12,0,1,5,3,0,0,8,7,0,0,22,0,0,1,0,11,2,0,2,5,0,3,13,5,0,0,0,0,0,0,0,0,0,2,0,0
"Cell 4132",22,22,23,20,32,13,28,20,21,12,29,16,14,18,4,5,22,17,10,50,35,30,11,24,21,7,15,0,5,3,0,7,9,14,0,9,8,17,41,6,18,5,5,7,33,11,0,7,13,3,5,0,0,22,3,2,0,35,21,19,13,0,0,3,0,12,0,0,2,0,5,3,9,3,21,0,0,0,0,2,3,0,2,6,0,2,3,19,0,6,0,0,0,0,0,0,0,6,0,0
"Cell 4133",22,40,8,14,10,16,13,11,25,20,17,28,21,16,0,24,21,14,28,79,37,26,6,14,34,6,6,9,19,16,2,12,8,27,0,5,22,12,20,12,17,7,15,14,14,9,4,5,25,4,5,0,1,3,0,3,1,28,12,25,15,0,10,8,0,0,6,2,10,0,6,4,3,1,21,1,0,5,0,2,0,0,2,18,0,0,8,12,0,3,1,0,0,0,0,0,0,0,0,0
"Cell 4134",36,21,25,27,16,2,14,3,42,3,21,20,10,7,5,14,15,26,15,85,18,21,12,13,22,12,10,4,22,4,0,12,10,8,0,8,9,13,32,5,9,8,11,15,19,10,0,11,10,0,18,0,0,9,0,0,3,20,9,33,11,1,14,10,0,0,4,0,4,0,6,7,0,0,22,3,0,8,0,7,2,0,2,3,0,0,11,6,0,4,0,0,0,0,0,0,1,0,0,0
"Cell 4135",23,32,18,21,17,15,23,20,35,11,12,24,27,11,0,14,5,18,18,87,49,24,15,15,15,5,1,7,17,9,0,16,4,16,3,13,14,17,33,7,17,6,14,18,17,7,4,7,7,0,5,1,0,4,0,2,1,11,18,25,14,0,5,5,0,5,0,6,1,0,7,2,0,0,6,1,0,5,0,0,0,0,7,16,0,0,11,13,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 4136",19,26,19,22,13,11,39,21,22,21,12,17,12,13,0,9,22,16,21,71,60,31,12,12,31,4,5,10,11,8,0,17,9,27,0,10,10,22,28,11,11,9,21,9,6,9,2,2,12,0,3,0,0,9,1,5,4,14,21,44,19,0,0,11,0,1,2,0,9,0,8,2,2,0,11,2,0,8,0,0,2,0,7,12,0,0,9,15,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 4137",18,17,16,26,9,11,28,12,28,3,28,37,18,8,0,21,15,23,24,58,47,30,10,8,23,9,8,1,12,14,0,15,2,9,0,3,14,17,42,3,6,5,10,14,13,15,2,8,12,0,10,0,0,9,0,7,0,9,12,24,17,0,6,7,0,0,4,5,2,0,11,0,0,0,16,4,0,7,0,2,3,0,7,4,0,0,11,16,0,1,0,0,0,0,0,0,0,0,0,2
"Cell 4138",22,21,12,31,16,9,25,15,34,12,13,24,28,10,4,17,21,10,15,90,36,13,9,14,15,13,4,10,7,10,0,6,9,18,2,5,6,22,34,2,12,16,8,4,13,3,1,6,14,0,7,0,3,7,0,0,7,27,16,27,12,0,12,12,0,0,1,0,5,0,9,2,0,0,47,3,0,3,0,3,2,0,4,10,0,0,3,12,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 4139",25,43,18,25,10,9,25,14,19,7,20,13,8,5,0,21,17,19,24,78,20,26,8,22,26,4,3,9,26,18,0,12,11,12,0,9,19,21,26,7,14,7,3,13,16,2,2,20,8,8,6,0,0,6,1,1,0,14,10,26,11,0,8,4,0,0,7,0,5,0,18,3,2,0,24,9,0,3,0,13,3,0,0,21,0,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 4140",32,25,24,12,7,11,28,9,31,15,16,16,19,12,1,28,12,17,31,82,38,16,12,6,19,11,0,11,18,15,0,23,11,9,0,9,7,10,39,14,8,7,8,16,8,9,2,6,3,0,3,0,2,3,0,9,0,10,10,42,18,0,6,13,0,0,2,10,4,0,4,0,1,0,17,3,0,2,0,1,3,0,2,6,0,0,13,13,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 4141",25,42,27,38,18,4,28,12,39,5,26,25,15,16,0,11,18,22,20,68,29,25,8,12,28,9,1,16,22,20,0,21,3,16,4,4,9,36,42,5,8,5,10,8,10,9,7,0,9,0,12,0,0,11,0,1,5,17,4,21,28,0,7,12,0,0,3,0,0,0,7,3,0,0,11,1,0,4,0,0,6,0,10,15,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 4142",38,29,18,15,19,9,21,13,39,1,35,10,17,7,0,33,19,7,15,80,28,31,7,11,14,3,3,16,24,17,2,12,2,10,0,11,10,22,32,13,7,20,5,11,11,8,2,15,12,0,6,0,0,6,0,5,10,13,6,24,20,0,6,1,0,0,6,4,5,0,3,1,0,0,15,13,0,6,0,2,1,0,13,7,0,0,15,15,0,0,0,0,0,0,1,0,0,0,0,0
"Cell 4143",25,32,17,17,12,6,13,17,28,7,20,12,17,5,1,26,18,7,23,62,46,16,13,9,16,9,4,14,14,11,0,17,7,19,0,9,13,13,48,14,17,12,7,10,11,2,2,10,8,0,6,0,0,20,0,2,12,19,14,10,27,0,6,10,0,0,2,0,7,1,1,1,7,0,23,2,0,9,0,0,0,0,4,20,0,0,8,30,0,1,0,0,0,0,0,0,0,2,0,0
"Cell 4144",28,12,17,32,41,7,26,3,20,19,18,14,33,21,7,3,15,33,15,103,38,39,17,10,35,9,16,2,6,1,0,6,20,18,0,14,16,34,18,6,7,10,13,13,7,1,0,3,5,0,7,0,1,11,0,0,0,14,28,50,9,0,2,2,0,3,0,0,0,0,10,0,0,0,3,3,0,6,0,5,7,0,0,3,0,3,7,8,0,12,0,0,0,0,0,0,0,6,0,1
"Cell 4145",12,13,34,44,29,5,29,11,38,23,16,34,33,29,0,9,14,16,11,102,33,31,12,18,19,11,5,5,15,17,0,4,4,14,3,13,10,15,36,3,5,12,12,11,14,15,2,8,13,0,8,3,0,7,0,2,1,11,14,19,13,0,3,9,0,0,0,0,2,0,13,1,0,0,21,3,0,5,0,7,1,0,6,8,0,1,0,17,0,6,0,0,0,0,0,0,0,0,0,0
"Cell 4146",35,58,17,9,21,11,16,11,25,7,15,18,6,8,4,27,17,20,24,74,35,18,6,8,15,16,0,7,39,10,0,23,5,13,3,8,12,22,22,8,26,3,9,14,6,7,2,9,7,0,9,0,0,4,0,0,4,4,6,24,30,0,4,3,0,0,5,5,6,0,8,0,4,0,14,6,0,5,0,8,3,0,14,10,3,0,13,19,1,0,0,0,0,0,0,0,0,0,0,0
"Cell 4147",43,35,37,14,11,5,16,13,25,6,17,15,16,7,1,11,21,15,22,72,27,11,3,18,27,12,2,10,24,5,1,17,6,5,0,5,25,31,43,9,7,11,10,7,8,22,0,0,9,0,7,0,0,11,4,0,2,11,6,32,21,0,18,10,0,0,3,0,4,1,3,5,1,0,32,2,0,0,0,4,0,0,5,16,0,1,10,17,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 4148",28,41,12,21,20,10,26,14,18,4,19,21,12,8,7,19,35,14,19,103,41,19,9,9,10,8,1,13,10,13,0,9,8,16,0,17,11,21,35,13,13,8,4,23,9,7,0,16,18,0,15,0,0,13,0,2,2,18,5,22,14,0,13,6,0,0,3,2,4,0,10,0,0,0,10,15,0,14,0,1,0,0,0,9,0,0,13,14,0,3,0,0,0,0,0,0,0,1,0,1
"Cell 4149",26,64,19,45,34,0,15,18,15,11,17,20,2,14,4,23,33,6,9,80,31,24,9,10,11,6,6,4,24,1,0,6,15,6,6,24,4,17,33,1,14,7,10,25,16,4,0,4,4,2,1,0,2,9,0,1,12,3,13,38,11,0,4,6,0,0,10,0,13,0,10,0,1,0,10,7,1,11,0,3,0,0,13,12,0,0,8,9,0,6,0,0,0,0,0,0,0,2,0,0
"Cell 4150",33,16,13,14,26,22,18,9,42,10,22,18,23,9,2,14,21,11,8,74,26,33,17,17,17,9,6,8,4,17,0,14,6,22,0,11,12,25,16,9,6,10,8,11,5,1,3,12,9,0,0,0,0,28,0,11,4,14,13,14,11,0,1,16,0,1,5,1,4,0,6,0,3,0,37,8,0,3,0,3,1,0,7,10,0,0,11,31,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 4151",22,10,26,30,11,17,15,5,30,12,25,26,28,11,1,16,19,8,20,111,37,19,17,7,23,4,6,8,11,13,0,22,12,31,7,14,3,39,35,14,13,8,11,10,8,7,0,1,5,2,5,0,0,2,0,0,6,11,18,35,7,0,1,11,0,0,4,2,2,0,23,0,0,0,18,4,0,9,0,8,0,0,11,3,0,0,7,8,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 4152",12,25,24,29,11,16,41,8,42,4,37,20,20,16,0,26,15,10,23,88,39,28,4,21,19,10,0,6,18,14,0,8,0,24,3,6,11,37,57,10,8,11,19,2,9,9,10,4,16,0,10,0,0,11,0,1,0,19,9,19,23,0,14,20,0,0,1,0,3,0,10,4,2,0,11,5,0,2,0,9,6,0,12,12,0,8,5,12,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 4153",37,37,29,11,18,18,23,16,40,11,23,19,10,11,0,12,10,16,15,53,37,29,6,12,14,10,7,4,12,10,0,16,4,15,0,8,7,8,32,12,12,17,5,16,15,3,6,12,18,0,12,0,0,13,0,2,6,20,10,19,18,0,2,9,0,0,1,0,6,5,3,1,0,0,18,5,0,9,0,3,0,0,3,4,0,1,4,22,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 4154",24,19,33,24,20,10,16,10,21,11,22,24,22,16,10,11,13,18,14,71,25,27,10,11,12,7,8,6,4,2,0,16,5,9,0,6,5,21,42,15,15,5,7,5,0,4,8,4,13,0,2,0,0,25,0,0,0,23,15,17,18,0,2,6,0,2,2,1,0,0,10,0,2,0,22,8,0,8,0,3,0,0,1,6,0,1,10,30,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 4155",23,19,35,43,41,8,50,15,60,8,24,25,31,21,0,4,7,24,12,41,37,40,9,21,23,14,8,0,5,13,0,11,4,11,0,8,14,9,36,5,6,2,14,9,10,7,4,9,14,0,6,0,0,18,0,0,0,29,13,11,12,0,14,10,0,0,0,0,0,0,8,0,0,0,19,1,0,1,0,6,5,0,2,6,0,0,1,6,0,4,1,0,0,0,0,0,0,0,0,0
"Cell 4156",20,25,29,26,15,11,35,7,40,8,32,13,16,8,8,9,16,11,14,55,23,15,13,14,17,6,0,2,9,11,0,12,7,16,0,13,7,24,41,15,1,13,8,7,20,4,4,15,13,0,2,0,0,11,0,2,3,24,2,25,21,0,3,11,0,0,8,0,3,1,5,4,2,0,23,9,0,2,0,6,0,0,2,7,3,0,14,10,0,2,0,0,0,0,0,0,0,4,0,0
"Cell 4157",21,25,26,15,31,2,27,6,44,10,25,12,17,17,0,13,13,11,22,54,35,17,2,5,45,18,4,7,17,7,0,7,10,15,0,9,9,33,32,10,12,7,15,18,12,25,1,10,13,0,6,0,0,1,0,9,1,10,16,24,10,0,1,8,0,0,5,0,4,2,5,0,8,0,21,4,0,5,0,12,0,0,2,7,1,0,19,8,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 4158",13,17,33,56,16,7,33,7,48,2,29,10,26,2,0,16,16,14,27,110,31,27,6,28,42,9,2,11,12,12,0,10,3,10,4,0,2,33,26,5,10,13,6,9,5,0,1,7,5,0,8,0,0,5,0,4,0,22,11,24,16,0,5,15,4,0,2,3,2,0,8,8,0,0,21,3,0,0,0,9,3,1,3,4,0,5,10,10,0,0,0,0,0,0,0,2,0,6,0,0
"Cell 4159",26,40,16,11,20,4,20,23,35,18,21,16,17,11,5,20,11,18,13,65,55,17,16,7,14,2,3,2,18,5,0,11,8,18,2,6,11,25,41,6,11,7,14,8,8,12,8,6,14,1,1,0,0,3,10,6,8,21,17,22,25,0,13,6,0,4,11,0,13,0,8,0,4,0,13,5,0,9,0,4,2,0,9,13,0,3,11,15,0,4,0,0,0,0,0,0,0,0,2,0
"Cell 4160",32,30,30,30,32,4,27,9,47,18,15,11,26,31,0,15,20,13,8,56,30,22,16,8,26,11,11,5,9,3,0,14,10,17,0,7,17,21,53,10,9,10,4,11,11,12,0,3,12,0,13,0,2,9,0,1,0,11,18,21,10,0,3,7,0,0,0,0,2,0,8,4,0,0,20,1,0,6,1,5,3,0,4,8,0,0,12,1,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 4161",23,15,25,38,19,9,33,11,36,9,16,13,21,8,0,8,9,19,14,88,15,32,8,18,29,3,13,13,17,2,0,4,6,12,3,6,7,15,57,6,16,10,6,8,14,4,9,8,5,0,6,0,0,9,2,1,2,12,13,27,10,0,10,5,0,0,4,3,0,0,2,2,0,0,27,2,0,3,0,0,3,0,3,8,0,0,9,9,0,0,0,0,0,0,0,0,0,1,0,0
"Cell 4162",10,11,25,33,1,15,32,9,41,1,25,30,29,4,0,11,8,28,42,79,21,40,2,34,18,10,5,5,14,13,0,8,0,16,1,2,2,15,42,8,2,5,3,5,8,1,5,5,8,1,20,0,0,13,4,9,0,37,20,9,24,0,18,7,0,3,0,8,0,0,5,16,1,2,33,7,0,0,0,7,13,0,8,3,0,0,7,29,0,0,0,0,0,0,0,0,0,2,0,0
"Cell 4163",33,41,22,29,20,14,45,22,30,8,31,13,9,11,5,16,14,9,11,105,33,28,16,14,13,22,5,4,25,7,0,25,6,25,3,16,2,6,35,12,16,4,9,23,7,17,4,11,18,0,5,0,0,11,2,1,3,13,18,20,22,0,2,12,0,5,5,1,4,0,5,0,4,0,26,6,0,4,0,0,1,0,5,14,0,0,5,27,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 4164",23,41,24,10,23,9,16,17,40,9,20,19,20,12,0,19,17,17,9,68,30,17,9,12,18,3,11,6,14,25,0,14,6,23,0,14,17,27,35,6,26,9,10,8,15,7,0,7,8,0,4,0,0,12,2,3,2,14,11,38,13,0,7,8,0,0,3,1,2,0,10,0,3,0,24,4,0,7,0,8,5,0,10,8,0,0,7,15,0,3,0,0,0,0,0,1,0,1,0,0
"Cell 4165",11,31,15,11,34,16,42,18,38,17,27,10,14,8,4,21,33,18,13,80,44,29,11,14,28,24,11,14,15,4,0,7,18,16,0,19,18,20,33,3,11,3,11,13,12,1,0,9,9,3,5,0,0,13,0,8,3,23,24,36,13,0,1,12,0,9,4,2,6,0,3,0,1,0,18,1,0,7,0,1,5,0,2,9,0,0,9,9,0,10,0,0,0,0,0,3,0,3,0,0
"Cell 4166",25,31,14,21,24,14,22,15,29,10,27,5,10,13,3,21,19,18,11,53,42,11,9,6,34,19,1,12,17,5,0,13,10,15,1,11,23,16,30,10,15,12,4,22,17,8,0,10,4,1,7,0,0,10,0,1,0,18,17,25,8,0,4,7,0,0,5,0,5,0,12,0,10,0,17,4,0,16,0,2,4,0,5,8,0,0,12,9,0,8,0,0,0,0,2,0,0,0,0,0
"Cell 4167",17,25,35,29,9,26,64,18,29,7,24,15,13,8,0,7,14,16,44,45,30,28,2,32,12,12,0,2,15,12,0,13,4,10,0,4,16,22,32,9,11,12,21,8,14,5,3,4,22,0,6,0,0,10,5,7,0,19,16,25,17,0,7,18,0,2,2,0,0,0,1,7,0,0,22,6,0,2,0,4,5,0,5,11,0,0,9,20,0,2,0,0,0,0,0,0,0,0,0,2
"Cell 4168",13,30,30,16,12,8,13,19,42,8,27,8,14,9,2,18,25,25,25,77,32,40,7,13,18,4,5,6,15,6,0,5,5,14,2,7,16,19,39,3,15,12,16,13,16,3,5,3,9,0,8,0,0,14,0,2,0,24,9,27,11,0,17,11,0,0,3,2,1,0,8,2,6,0,30,0,0,2,0,1,4,0,3,16,0,0,6,13,0,1,1,0,0,0,0,0,0,4,0,0
"Cell 4169",27,23,30,27,48,7,17,4,40,12,14,16,20,23,2,4,6,22,13,84,41,30,11,15,31,6,5,1,5,15,0,20,5,19,0,15,7,23,27,13,11,7,7,15,29,8,2,7,4,0,10,0,0,6,0,8,0,17,13,16,16,0,1,15,0,0,0,0,0,0,5,0,4,0,27,1,0,6,0,0,7,0,4,11,0,0,4,19,2,3,0,0,0,0,0,0,0,6,0,0
"Cell 4170",24,28,27,13,31,2,35,18,44,11,30,17,30,5,1,24,18,37,15,101,38,31,9,16,19,5,8,7,19,15,0,8,6,9,0,7,14,10,40,4,8,4,3,13,5,5,0,0,1,0,6,0,0,13,0,0,0,22,18,26,16,0,5,3,1,4,1,10,3,0,9,2,0,0,8,5,1,5,0,2,5,0,0,11,0,2,3,13,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 4171",16,18,35,20,17,11,22,13,39,17,11,25,26,23,3,8,12,20,21,63,26,27,12,8,25,16,7,0,7,2,0,4,11,17,0,18,14,17,52,6,6,11,10,10,13,12,2,6,9,0,4,0,0,12,0,1,2,17,19,25,16,0,6,4,0,5,0,2,0,0,12,0,0,0,16,6,0,4,0,6,7,0,7,9,0,0,4,7,0,5,0,0,0,0,0,0,0,1,0,0
"Cell 4172",15,29,27,48,15,7,18,15,31,17,24,31,24,9,2,17,38,17,15,79,33,31,4,10,15,5,14,10,12,9,0,3,13,21,0,19,16,13,23,12,11,3,24,4,11,5,0,1,12,3,4,0,2,10,0,11,0,5,12,28,13,0,5,12,0,1,0,2,3,0,6,0,0,0,15,5,0,3,0,0,0,0,6,8,0,0,3,11,0,7,1,0,0,0,0,0,0,2,0,0
"Cell 4173",30,24,18,19,23,8,20,8,25,11,27,8,9,13,0,11,19,10,22,65,32,11,10,9,12,9,2,13,12,15,0,19,7,20,0,3,7,30,39,14,15,2,18,15,5,12,1,2,21,0,7,0,0,5,0,4,2,10,13,31,23,0,3,10,0,0,2,1,5,2,10,0,2,0,20,1,0,5,0,4,0,0,7,6,0,1,15,16,0,3,0,1,0,0,0,0,0,0,0,0
"Cell 4174",31,26,24,23,28,7,20,6,31,12,23,29,23,15,3,28,15,18,17,95,38,21,12,5,20,2,2,7,16,10,0,7,9,11,0,14,7,23,34,18,12,11,14,17,12,7,0,11,6,0,7,0,0,7,1,1,2,5,14,28,20,0,2,5,0,0,2,2,5,0,9,0,0,0,21,1,0,19,0,1,3,0,6,8,0,3,7,8,0,4,0,0,0,0,0,0,0,2,0,0
"Cell 4175",25,13,30,23,16,6,19,11,40,9,26,20,37,10,5,12,18,5,26,75,35,25,8,8,19,1,6,6,14,11,0,7,12,7,0,14,3,28,31,11,18,11,4,6,5,6,0,0,3,0,10,0,1,16,0,2,1,17,12,40,17,0,8,5,0,0,3,0,0,0,4,0,0,0,19,10,0,6,0,7,7,0,2,5,0,0,4,6,0,6,0,0,0,0,0,0,0,0,0,0
"Cell 4176",14,19,25,29,10,8,16,11,45,12,30,26,30,16,0,10,17,12,32,72,28,20,6,10,11,10,1,1,9,7,0,6,13,19,0,4,7,12,23,9,11,13,9,9,9,3,3,6,10,0,15,0,0,22,0,2,8,15,6,25,16,0,9,7,0,2,0,0,3,0,5,7,0,0,25,3,0,2,0,3,0,0,7,3,0,7,6,11,0,5,0,0,0,0,0,2,0,0,0,2
"Cell 4177",21,26,11,19,12,12,12,4,39,10,22,19,15,7,3,10,15,5,28,62,51,12,10,5,21,11,0,11,11,17,0,5,8,16,0,8,5,17,48,13,18,9,32,14,5,10,3,11,13,1,7,0,0,11,4,2,8,17,6,32,26,0,1,14,0,0,7,0,5,0,12,0,0,0,14,8,0,12,0,15,0,0,3,12,0,0,13,26,0,4,0,0,1,0,0,0,1,0,0,0
"Cell 4178",23,37,22,15,17,17,48,10,30,8,24,8,7,8,0,9,14,11,14,77,24,26,6,15,9,10,4,7,18,10,0,10,7,19,0,5,5,10,44,7,14,8,8,6,15,6,3,6,11,0,2,0,0,6,0,0,1,20,9,26,15,0,2,10,0,0,5,0,5,0,6,6,0,0,13,5,0,1,0,5,0,1,0,19,0,5,15,10,0,0,0,0,0,0,0,0,0,2,0,0
"Cell 4179",24,35,26,20,18,6,26,8,30,15,12,18,12,7,6,10,12,12,21,65,49,29,12,8,25,9,0,16,16,21,0,7,11,24,0,8,17,24,25,18,3,15,11,14,8,9,0,0,14,0,2,0,0,18,2,0,3,6,8,21,14,0,4,10,0,0,5,2,5,0,15,0,3,0,13,5,0,17,0,5,0,1,5,9,0,1,9,6,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 4180",22,15,34,20,19,9,16,17,24,15,18,18,13,6,0,6,13,19,8,68,42,19,8,12,15,9,10,24,6,10,0,16,9,7,0,8,9,22,31,9,9,11,4,17,11,6,3,4,5,0,9,0,0,4,6,0,0,26,19,26,9,0,2,3,0,0,4,4,0,0,6,2,1,0,30,4,0,4,0,5,9,0,2,6,0,1,6,13,0,6,0,0,0,0,0,0,0,1,0,0
"Cell 4181",20,23,27,27,7,11,23,13,39,3,19,22,17,5,0,6,11,10,29,66,24,21,10,15,36,7,5,2,8,9,0,9,8,15,0,5,14,27,30,8,9,9,31,2,12,10,4,6,19,0,6,0,0,19,2,1,2,20,10,24,16,0,14,6,0,2,2,0,1,0,2,3,0,0,9,7,0,2,0,2,0,0,2,6,0,3,8,8,0,0,1,0,0,0,0,0,0,3,0,0
"Cell 4182",20,38,19,18,35,3,26,32,20,6,16,11,13,11,6,4,19,10,11,74,41,19,15,8,13,13,7,4,20,20,0,18,6,5,1,7,15,10,45,4,8,2,5,17,12,5,0,2,10,0,4,0,0,16,9,4,0,20,6,28,19,0,0,10,0,0,3,1,6,0,7,2,0,1,12,14,1,3,0,1,0,0,8,14,0,3,3,17,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 4183",16,16,24,13,20,12,30,3,45,14,20,7,23,7,0,9,9,22,21,85,39,26,9,19,26,19,0,8,9,15,0,16,2,17,0,8,15,26,37,4,7,5,15,17,12,3,5,3,18,0,7,0,0,12,0,3,0,19,16,13,21,0,2,24,0,2,4,5,1,0,2,4,4,0,17,0,0,1,0,2,6,0,10,4,0,0,8,15,0,0,0,0,0,0,0,0,0,1,0,1
"Cell 4184",22,26,27,40,25,2,16,23,30,5,26,24,10,17,4,11,12,24,10,72,25,34,4,16,20,4,4,12,6,11,0,16,7,7,0,12,6,11,20,7,11,8,3,12,3,3,0,2,7,0,18,0,0,20,5,7,0,23,13,19,9,0,18,2,0,0,3,4,4,0,7,2,2,0,17,0,0,1,0,3,4,0,8,6,0,0,4,11,0,5,0,0,0,0,0,2,0,0,0,0
"Cell 4185",22,24,50,39,3,10,26,6,57,7,16,19,21,8,0,18,5,19,41,78,15,18,1,40,17,13,1,4,10,13,0,12,1,5,0,0,6,37,39,8,3,9,22,1,13,5,7,0,9,0,10,0,0,7,3,4,0,25,15,22,21,0,16,3,0,0,0,1,0,0,5,14,0,0,51,0,0,0,0,11,7,0,3,3,0,5,9,20,0,0,4,0,0,0,0,0,0,2,0,0
"Cell 4186",14,25,36,33,33,11,26,8,34,14,31,23,16,23,2,27,19,27,15,75,34,43,15,4,19,9,13,2,15,11,0,3,10,13,6,11,2,25,22,7,12,9,6,19,8,29,0,5,11,1,8,1,0,11,0,1,0,24,25,27,9,0,6,6,0,0,6,7,3,0,11,2,0,0,28,1,0,12,0,10,0,0,4,1,1,0,6,8,0,11,0,0,0,0,0,0,0,0,0,0
"Cell 4187",28,23,29,20,26,6,13,15,21,10,19,17,11,21,9,9,8,19,16,81,28,35,13,4,13,2,6,3,14,15,0,10,8,7,0,11,10,22,34,7,24,9,10,13,8,6,0,3,12,0,8,1,0,14,1,0,0,18,11,16,12,0,5,21,0,0,2,3,0,0,2,0,0,0,32,4,0,11,0,7,1,0,8,10,0,0,6,15,0,10,0,0,0,0,0,3,0,0,0,0
"Cell 4188",26,56,9,21,17,10,22,16,24,17,20,12,7,17,6,23,33,9,30,78,28,16,13,17,25,10,7,8,25,12,0,8,14,24,0,10,17,25,49,9,12,3,14,10,14,8,2,2,23,0,10,0,0,11,0,2,9,23,21,28,27,0,7,6,0,0,3,0,9,0,13,8,5,0,22,8,0,2,0,4,0,1,3,16,0,0,7,17,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 4189",11,37,12,23,25,5,22,22,37,13,12,9,4,13,8,16,31,17,11,61,32,24,24,9,24,2,10,5,14,10,0,10,13,22,0,16,11,21,24,10,13,7,12,7,6,4,0,5,11,0,2,0,0,19,4,2,8,12,21,31,9,0,8,10,0,0,2,0,5,0,8,0,0,0,19,9,0,8,0,2,0,0,5,9,1,0,15,12,0,8,0,0,0,0,0,0,0,0,0,0
"Cell 4190",21,30,14,16,25,16,22,8,30,5,23,21,16,12,6,23,21,14,16,94,53,23,8,12,22,13,9,5,9,10,0,7,7,11,9,14,13,21,31,22,6,8,14,11,12,4,0,4,12,0,16,0,3,11,0,9,5,9,10,28,15,0,14,7,0,0,0,5,13,0,3,0,0,0,12,7,0,7,0,9,0,2,20,9,2,0,4,5,0,7,0,0,0,0,0,0,0,0,0,0
"Cell 4191",18,25,9,37,27,7,41,10,31,4,46,10,25,7,0,24,12,13,13,89,28,29,11,14,12,9,3,18,8,16,0,11,6,20,3,7,18,22,43,11,15,8,14,18,4,8,2,9,9,0,11,0,0,5,0,0,6,12,7,25,18,0,9,11,0,0,2,7,3,0,6,0,2,0,13,14,0,7,0,5,0,1,5,9,0,0,19,9,0,3,0,0,0,0,0,0,0,0,0,0
